"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","LogSalePrice","QualityGroup","SizeGroup","Cluster","Age","Qual_LivArea","SalePriceCat"
913,30,"RM",51,6120,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,7,1925,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Rec",489,"Unf",0,279,768,"GasA","TA","N","SBrkr",1015,0,0,1015,0,0,1,0,3,1,"TA",6,"Min1",0,"None","Detchd",1925,"Unf",1,450,"TA","TA","Y",0,0,112,0,120,0,620,7,2006,"WD","Abnorml",88000,11.3850920934603,"Media","Mediana",3,81,5075,"barata"
916,160,"RM",21,2001,"Pave","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","2Story",4,5,1970,1970,"Gable","CompShg","CemntBd","CmentBd","BrkFace",80,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,546,546,"GasA","Fa","Y","SBrkr",546,546,0,1092,0,0,1,1,3,1,"TA",6,"Typ",0,"None","Attchd",1970,"Unf",1,286,"TA","TA","Y",0,0,0,0,0,0,0,1,2007,"WD","Normal",75000,11.2252433925184,"Baja","Mediana",3,37,4368,"barata"
917,20,"C (all)",50,9000,"Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",2,3,1949,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",50,"Unf",0,430,480,"GasA","TA","N","FuseA",480,0,0,480,1,0,0,0,1,1,"TA",4,"Typ",0,"None","Detchd",1958,"Unf",1,308,"TA","TA","Y",0,0,0,0,0,0,0,10,2006,"WD","Abnorml",35311,10.4719498091105,"Baja","Pequeña",3,57,960,"barata"
919,60,"RL",103,13125,"Pave","IR1","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1991,1991,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Ex","TA","Mn","BLQ",48,"GLQ",634,422,1104,"GasA","Ex","Y","SBrkr",912,1215,0,2127,1,0,2,1,4,1,"Gd",8,"Typ",1,"TA","Attchd",1991,"RFn",3,833,"TA","TA","Y",72,192,224,0,0,0,0,11,2007,"WD","Normal",238000,12.3800259526536,"Media","Grande",1,16,14889,"cara"
920,20,"RL",87,11029,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,8,1958,2002,"Hip","CompShg","MetalSd","MetalSd","None",0,"Ex","TA","CBlock","Gd","TA","No","ALQ",528,"BLQ",411,245,1184,"GasA","Ex","Y","SBrkr",1414,0,0,1414,1,0,1,0,3,1,"TA",6,"Min1",1,"TA","Attchd",1990,"Unf",2,601,"TA","TA","Y",0,51,0,0,190,0,0,5,2008,"WD","Normal",176500,12.0810761553555,"Media","Mediana",2,50,8484,"media"
921,60,"RL",70,8462,"Pave","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,5,1994,1994,"Gable","CompShg","HdBoard","HdBoard","BrkFace",105,"Gd","Gd","PConc","Gd","Gd","No","GLQ",814,"Unf",0,114,928,"GasA","Ex","Y","SBrkr",936,785,0,1721,0,1,2,1,3,1,"Gd",7,"Typ",0,"None","Attchd",1994,"RFn",2,471,"TA","TA","Y",300,87,0,0,0,0,0,7,2007,"WD","Normal",201000,12.2110601870412,"Media","Mediana",2,13,10326,"cara"
922,90,"RL",67,8777,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Feedr","Norm","Duplex","1.5Fin",5,7,1900,2003,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",1084,"Unf",0,188,1272,"GasA","Gd","Y","SBrkr",1272,928,0,2200,2,0,2,2,4,2,"TA",9,"Typ",0,"None","None",NA,NA,0,0,NA,NA,"N",0,70,0,0,0,0,0,9,2008,"WD","Normal",145900,11.8906767345109,"Media","Grande",3,108,11000,"media"
923,20,"RL",65,10237,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","1Story",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",28,"Unf",0,1288,1316,"GasA","Ex","Y","SBrkr",1316,0,0,1316,0,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"Fin",2,397,"TA","TA","Y",100,0,0,23,0,0,0,10,2006,"New","Partial",169990,12.0434948907728,"Media","Mediana",2,1,7896,"media"
924,120,"RL",50,8012,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1993,1994,"Gable","CompShg","Plywood","Plywood","None",0,"Gd","TA","PConc","Gd","TA","No","LwQ",165,"GLQ",841,598,1604,"GasA","Ex","Y","SBrkr",1617,0,0,1617,1,0,2,0,2,1,"Gd",5,"Typ",1,"Fa","Attchd",1993,"RFn",2,533,"TA","TA","Y",0,69,0,0,0,0,0,7,2008,"WD","Normal",193000,12.170445467887,"Media","Mediana",2,15,9702,"cara"
928,60,"RL",69,9900,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","1Fam","2Story",7,5,1968,1968,"Gable","CompShg","MetalSd","MetalSd","BrkFace",342,"TA","TA","CBlock","TA","TA","No","BLQ",552,"Unf",0,280,832,"GasA","Gd","Y","SBrkr",1098,880,0,1978,0,0,2,1,4,1,"TA",9,"Typ",1,"Gd","Attchd",1968,"RFn",2,486,"TA","TA","Y",0,43,0,0,0,0,0,4,2008,"WD","Normal",176000,12.0782392740203,"Media","Mediana",2,40,13846,"media"
929,20,"RL",69,11838,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2001,2001,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1753,1753,"GasA","Ex","Y","SBrkr",1788,0,0,1788,0,0,2,0,3,1,"Ex",7,"Typ",1,"TA","Attchd",2001,"RFn",2,522,"TA","TA","Y",202,151,0,0,0,0,0,6,2009,"WD","Normal",236500,12.3737034869141,"Alta","Mediana",1,8,14304,"cara"
930,60,"RL",69,13006,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1997,1997,"Gable","CompShg","HdBoard","HdBoard","BrkFace",285,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,964,964,"GasA","Gd","Y","SBrkr",993,1243,0,2236,0,0,2,1,4,1,"Gd",8,"Typ",1,"TA","BuiltIn",1997,"Fin",2,642,"TA","TA","Y",0,0,0,0,0,0,0,11,2006,"WD","Normal",222000,12.3104326608544,"Media","Grande",2,9,15652,"cara"
931,20,"RL",73,8925,"Pave","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",16,"Unf",0,1450,1466,"GasA","Ex","Y","SBrkr",1466,0,0,1466,0,0,2,0,3,1,"Gd",7,"Typ",0,"None","Attchd",2007,"Fin",3,610,"TA","TA","Y",100,18,0,0,0,0,0,7,2009,"WD","Normal",201000,12.2110601870412,"Alta","Mediana",1,2,11728,"cara"
932,20,"RL",70,9100,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1965,1965,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",338,"Rec",466,121,925,"GasA","Ex","Y","SBrkr",925,0,0,925,0,1,1,0,2,1,"TA",5,"Typ",0,"None","Detchd",1965,"Unf",1,429,"TA","TA","Y",0,0,0,0,0,0,0,7,2009,"WD","Normal",117500,11.6741936125664,"Media","Pequeña",3,44,4625,"barata"
933,20,"RL",84,11670,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Somerst","RRNn","Norm","1Fam","1Story",9,5,2006,2006,"Hip","CompShg","VinylSd","ImStucc","Stone",302,"Ex","TA","PConc","Ex","Gd","No","Unf",0,"Unf",0,1905,1905,"GasA","Ex","Y","SBrkr",1905,0,0,1905,0,0,2,0,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2006,"Fin",3,788,"TA","TA","Y",0,191,0,0,0,0,0,3,2007,"WD","Normal",320000,12.6760762747759,"Alta","Mediana",1,1,17145,"cara"
934,20,"RL",63,8487,"Pave","Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",210,"Gd","TA","PConc","Gd","TA","Av","GLQ",20,"Unf",0,1480,1500,"GasA","Ex","Y","SBrkr",1500,0,0,1500,0,0,2,0,3,1,"Gd",6,"Typ",0,"None","Attchd",2004,"RFn",2,570,"TA","TA","Y",192,36,0,0,0,0,0,8,2009,"WD","Normal",190000,12.1547793511426,"Media","Mediana",2,5,10500,"media"
938,60,"RL",75,9675,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",341,"Unf",0,772,1113,"GasA","Ex","Y","SBrkr",1113,858,0,1971,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2005,"RFn",2,689,"TA","TA","Y",0,48,0,0,0,0,0,2,2009,"WD","Normal",253000,12.4411447677097,"Media","Mediana",2,4,13797,"cara"
941,90,"RL",55,12640,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",6,5,1976,1976,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Gd","Rec",936,"LwQ",396,396,1728,"GasA","TA","Y","SBrkr",1728,0,0,1728,0,0,2,0,4,2,"TA",8,"Typ",0,"None","Attchd",1976,"Unf",2,574,"TA","TA","Y",40,0,0,0,0,0,0,7,2006,"WD","Normal",150900,11.9243726447559,"Media","Mediana",2,30,10368,"media"
942,60,"RL",69,8755,"Pave","IR1","Lvl","AllPub","FR2","Gtl","Gilbert","RRNn","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",298,"Gd","TA","PConc","Gd","TA","No","ALQ",772,"Unf",0,220,992,"GasA","Ex","Y","SBrkr",1022,1038,0,2060,1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","BuiltIn",1999,"RFn",2,390,"TA","TA","Y",0,0,0,168,0,0,0,6,2009,"WD","Normal",214000,12.273731294004,"Media","Grande",2,10,14420,"cara"
944,90,"RL",100,25000,"Pave","Reg","Low","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",5,4,1967,1967,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","Av","Unf",0,"Unf",0,1632,1632,"GasA","TA","Y","SBrkr",1632,0,0,1632,0,0,2,0,4,2,"TA",8,"Typ",0,"None","Attchd",1967,"Unf",2,576,"TA","TA","P",0,0,0,0,0,0,0,6,2007,"WD","Normal",143000,11.870599909242,"Media","Mediana",2,40,8160,"media"
945,20,"RL",69,14375,"Pave","IR1","Lvl","NoSeWa","CulDSac","Gtl","Timber","Norm","Norm","1Fam","SLvl",6,6,1958,1958,"Gable","CompShg","HdBoard","HdBoard","BrkFace",541,"TA","TA","CBlock","TA","TA","No","GLQ",111,"Rec",354,354,819,"GasA","Gd","Y","FuseA",1344,0,0,1344,0,1,1,0,3,1,"Gd",7,"Typ",1,"Gd","Basment",1958,"RFn",2,525,"TA","TA","Y",0,118,0,0,233,0,0,1,2009,"COD","Abnorml",137500,11.8313791960888,"Media","Mediana",2,51,8064,"barata"
946,50,"RM",98,8820,"Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,6,1890,1996,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","TA","TA","No","LwQ",1088,"Unf",0,0,1088,"GasA","TA","Y","SBrkr",1188,561,120,1869,0,0,1,0,2,1,"TA",7,"Typ",0,"None","Detchd",1963,"Unf",2,456,"TA","TA","Y",48,0,244,0,0,0,0,9,2009,"WD","Normal",124900,11.7352686961137,"Media","Mediana",2,119,9345,"barata"
947,80,"RL",70,8163,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,6,1959,1959,"Gable","CompShg","HdBoard","HdBoard","BrkFace",128,"TA","Gd","CBlock","TA","TA","Av","ALQ",748,"BLQ",294,102,1144,"GasA","TA","Y","SBrkr",1144,0,0,1144,1,0,1,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1959,"RFn",1,796,"TA","TA","Y",86,0,0,0,0,0,0,3,2006,"WD","Normal",143000,11.870599909242,"Media","Mediana",3,47,5720,"media"
948,20,"RL",85,14536,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2002,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",236,"Gd","TA","PConc","Gd","TA","Av","GLQ",1300,"Unf",0,316,1616,"GasA","Ex","Y","SBrkr",1629,0,0,1629,1,0,2,0,3,1,"Gd",9,"Typ",1,"Gd","Attchd",2002,"Fin",3,808,"TA","TA","Y",0,252,0,0,0,0,0,11,2007,"WD","Normal",270000,12.5061772379805,"Alta","Mediana",1,5,13032,"cara"
950,20,"RL",78,9360,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,1972,2006,"Hip","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",982,"Unf",0,179,1161,"GasA","TA","Y","SBrkr",1381,0,0,1381,1,0,1,1,3,1,"Gd",5,"Typ",1,"TA","Attchd",1972,"RFn",2,676,"TA","TA","Y",0,0,0,0,0,0,0,3,2010,"WD","Normal",197500,12.1934938633233,"Media","Mediana",2,38,8286,"cara"
952,20,"RH",60,7800,"Pave","Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story",5,5,1965,1965,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",641,"Unf",0,187,828,"GasA","Gd","Y","SBrkr",965,0,0,965,1,0,1,0,3,1,"TA",6,"Typ",0,"None","Detchd",1979,"Unf",1,300,"TA","TA","Y",421,0,0,0,0,0,0,7,2006,"WD","Abnorml",119900,11.6944133410156,"Media","Pequeña",3,41,4825,"barata"
953,85,"RL",60,7200,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","SFoyer",5,8,1972,2003,"Gable","CompShg","WdShing","HdBoard","None",0,"TA","Gd","CBlock","Gd","TA","Av","GLQ",660,"Unf",0,108,768,"GasA","Gd","Y","SBrkr",768,0,0,768,0,1,1,0,2,1,"TA",5,"Typ",0,"None","Detchd",1974,"Fin",1,396,"TA","TA","Y",192,0,0,0,0,0,0,4,2009,"WD","Normal",133900,11.8048485316793,"Media","Pequeña",3,37,3840,"barata"
955,90,"RL",35,9400,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Edwards","Norm","Norm","Duplex","SFoyer",6,5,1975,1975,"Flat","Tar&Grv","WdShing","Plywood","BrkFace",250,"TA","TA","CBlock","Gd","Gd","Gd","GLQ",945,"Unf",0,0,945,"GasA","TA","Y","SBrkr",980,0,0,980,0,2,2,0,4,0,"TA",4,"Typ",0,"None","None",NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,0,10,2006,"WD","AdjLand",127500,11.7558716435806,"Media","Pequeña",3,31,5880,"barata"
956,90,"RH",82,7136,"Pave","IR1","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","Duplex","2Story",6,6,1946,1950,"Gable","CompShg","MetalSd","MetalSd","BrkFace",423,"TA","TA","CBlock","Gd","TA","No","Rec",484,"Unf",0,495,979,"GasA","TA","N","FuseF",979,979,0,1958,0,0,2,0,4,2,"TA",8,"Typ",0,"None","Attchd",1946,"Unf",2,492,"TA","TA","Y",0,0,0,0,0,0,0,8,2007,"WD","Normal",145000,11.8844890214027,"Media","Mediana",2,61,11748,"media"
958,20,"RL",70,7420,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1962,1962,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",417,"Unf",0,640,1057,"GasA","TA","Y","SBrkr",1057,0,0,1057,0,0,1,0,3,1,"TA",6,"Typ",0,"None","Detchd",1977,"Fin",2,576,"TA","TA","Y",0,0,0,0,0,0,0,4,2007,"WD","Normal",132000,11.7905572015685,"Media","Mediana",2,45,5285,"barata"
961,20,"RL",50,7207,"Pave","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,7,1958,2008,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","Gd","CBlock","TA","TA","Gd","BLQ",696,"Unf",0,162,858,"GasA","Gd","Y","SBrkr",858,0,0,858,1,0,1,0,2,1,"TA",4,"Typ",0,"None","None",NA,NA,0,0,NA,NA,"Y",117,0,0,0,0,0,0,2,2010,"WD","Normal",116500,11.6656465519879,"Media","Pequeña",3,52,4290,"barata"
964,20,"RL",122,11923,"Pave","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",9,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","No","Unf",0,"Unf",0,1800,1800,"GasA","Ex","Y","SBrkr",1800,0,0,1800,0,0,2,0,2,1,"Ex",7,"Typ",0,"None","Attchd",2007,"Fin",2,702,"TA","TA","Y",288,136,0,0,0,0,0,5,2009,"WD","Normal",239000,12.3842188309136,"Alta","Mediana",1,2,16200,"cara"
965,60,"RL",80,11316,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",7,5,2002,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",44,"Gd","TA","PConc","Gd","TA","No","GLQ",624,"Unf",0,193,817,"GasA","Ex","Y","SBrkr",824,1070,0,1894,1,0,2,1,4,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2002,"Fin",2,510,"TA","TA","Y",0,40,0,0,0,0,0,2,2010,"WD","Normal",214900,12.2779280826306,"Media","Mediana",2,8,13258,"cara"
966,60,"RL",65,10237,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",6,5,2005,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,783,783,"GasA","Ex","Y","SBrkr",783,701,0,1484,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2005,"Fin",2,393,"TA","TA","Y",0,72,0,0,0,0,0,7,2007,"New","Partial",178900,12.0945822694968,"Media","Mediana",2,2,8904,"media"
968,20,"RL",69,7390,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1955,1955,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",151,"TA","TA","CBlock","TA","TA","No","ALQ",902,"Unf",0,196,1098,"GasA","TA","Y","SBrkr",1098,0,0,1098,1,0,1,0,3,1,"TA",6,"Typ",0,"None","Attchd",1955,"Unf",1,260,"TA","TA","Y",0,0,0,0,0,0,0,7,2008,"WD","Normal",135000,11.8130300574206,"Media","Mediana",3,53,5490,"barata"
969,50,"RM",50,5925,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",3,6,1910,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,600,600,"Grav","Fa","N","SBrkr",600,368,0,968,0,0,1,0,2,1,"TA",6,"Typ",0,"None","None",NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,0,5,2009,"WD","Abnorml",37900,10.5427063910705,"Baja","Pequeña",3,99,2904,"barata"
970,190,"RL",75,10382,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","2fmCon","SLvl",6,5,1958,1958,"Hip","CompShg","HdBoard","HdBoard","BrkFace",105,"TA","Fa","CBlock","TA","TA","Gd","ALQ",513,"Unf",0,75,588,"GasA","TA","Y","SBrkr",1095,0,0,1095,1,0,1,0,2,1,"TA",6,"Typ",0,"None","Attchd",1958,"RFn",1,264,"TA","TA","Y",0,0,0,0,0,0,0,3,2006,"ConLD","Normal",140000,11.8493977015914,"Media","Mediana",3,48,6570,"media"
973,120,"RL",55,7892,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1979,1979,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,918,918,"GasA","TA","Y","SBrkr",918,0,0,918,0,0,2,0,2,1,"TA",5,"Typ",1,"TA","Attchd",1979,"Unf",1,264,"TA","TA","Y",28,0,0,0,0,0,0,4,2010,"WD","Normal",99500,11.5079129231467,"Media","Pequeña",3,31,5508,"barata"
974,20,"FV",95,11639,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2007,2008,"Gable","CompShg","CemntBd","CmentBd",NA,NA,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1428,1428,"GasA","Ex","Y","SBrkr",1428,0,0,1428,0,0,2,0,3,1,"Gd",6,"Typ",0,"None","Attchd",2007,"Fin",2,480,"TA","TA","Y",0,120,0,0,0,0,0,12,2008,"New","Partial",182000,12.1117619660589,"Media","Mediana",2,1,9996,"media"
975,70,"RL",60,11414,"Pave","IR1","Lvl","AllPub","Corner","Gtl","BrkSide","RRAn","Feedr","1Fam","2Story",7,8,1910,1993,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","BrkTil","Gd","TA","No","Unf",0,"Unf",0,728,728,"GasA","TA","N","SBrkr",1136,883,0,2019,0,0,1,0,3,1,"Gd",8,"Typ",0,"None","Detchd",1997,"Unf",2,532,"TA","TA","Y",509,135,0,0,0,0,0,10,2009,"WD","Normal",167500,12.0287386302473,"Media","Grande",2,99,14133,"media"
976,160,"FV",69,2651,"Pave","Reg","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",641,"Unf",0,32,673,"GasA","Ex","Y","SBrkr",673,709,0,1382,1,0,2,1,3,1,"Gd",6,"Typ",0,"None","Detchd",2000,"Unf",2,490,"TA","TA","Y",153,50,0,0,0,0,0,4,2006,"WD","Normal",165000,12.0137007528827,"Media","Mediana",2,6,9674,"media"
977,30,"RL",51,5900,"Pave","IR1","Bnk","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",4,7,1923,1958,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,440,440,"GasA","TA","Y","FuseA",869,0,0,869,0,0,1,0,2,1,"Fa",4,"Typ",0,"None","None",NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,0,8,2006,"WD","Normal",85500,11.3562716549249,"Baja","Pequeña",3,83,3476,"barata"
978,120,"FV",35,4274,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd",NA,NA,"Gd","TA","PConc","Gd","TA","No","GLQ",1106,"Unf",0,135,1241,"GasA","Ex","Y","SBrkr",1241,0,0,1241,1,0,1,1,1,1,"Gd",4,"Typ",0,"None","Attchd",2007,"Fin",2,569,"TA","TA","Y",0,116,0,0,0,0,0,11,2007,"New","Partial",199900,12.2055725204885,"Media","Mediana",2,1,8687,"cara"
981,85,"RL",69,12122,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","SFoyer",7,9,1961,2007,"Gable","CompShg","CemntBd","CmentBd","Stone",210,"Ex","TA","CBlock","TA","TA","Av","ALQ",867,"Unf",0,77,944,"GasA","Gd","Y","SBrkr",999,0,0,999,1,0,1,0,3,1,"Ex",6,"Typ",0,"None","Attchd",1961,"RFn",2,588,"TA","TA","Y",144,76,0,0,0,0,0,7,2008,"WD","Normal",178400,12.091783499128,"Media","Pequeña",2,47,6993,"media"
983,20,"RL",43,3182,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","1Fam","1Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1266,1266,"GasA","Ex","Y","SBrkr",1266,0,0,1266,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2007,"Fin",2,388,"TA","TA","Y",100,16,0,0,0,0,0,3,2008,"WD","Normal",159895,11.9822726287897,"Media","Mediana",2,1,8862,"media"
984,60,"RL",69,11250,"Pave","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2002,2002,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",0,1128,1128,"GasA","Ex","Y","SBrkr",1149,1141,0,2290,0,0,2,1,4,1,"Gd",9,"Typ",1,"Gd","Attchd",2002,"Unf",2,779,"TA","TA","Y",0,0,0,0,0,0,0,5,2008,"WD","Normal",255900,12.4525420221479,"Alta","Grande",1,6,18320,"cara"
985,90,"RL",75,10125,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1.5Fin",5,5,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","None","None",NA,NA,0,NA,0,0,0,"GasA","TA","Y","SBrkr",1302,432,0,1734,0,0,2,0,4,2,"Gd",8,"Typ",0,"None","Attchd",1977,"Unf",2,539,"TA","TA","Y",0,0,0,0,0,0,0,8,2009,"COD","Normal",126000,11.7440371859336,"Media","Mediana",3,32,8670,"barata"
